Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Pull Up",3,0.0,5,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Pull Up",4,0.0,3,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Incline Bench Press (Dumbbell)",1,15.0,8,0,0,"",,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Incline Bench Press (Dumbbell)",2,17.5,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Incline Bench Press (Dumbbell)",3,20.0,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Incline Bench Press (Dumbbell)",4,20.0,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Incline Bench Press (Dumbbell)",5,20.0,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Seated Row",1,30.0,10,0,0,"",,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Seated Row",2,40.0,10,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Seated Row",3,50.0,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Seated Row",4,55.0,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Seated Row",5,55.0,8,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Face Pull",1,10.0,10,0,0,"",,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Face Pull",2,17.5,10,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Face Pull",3,17.5,10,0,0,,,
2017-03-07 16:55:04,"Bench Press Day",1h 38m,"Face Pull",4,17.5,10,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"T-Bar Row",1,20.0,10,0,0,"","",
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"T-Bar Row",2,30.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"T-Bar Row",3,40.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"T-Bar Row",4,55.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"T-Bar Row",5,55.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"T-Bar Row",6,55.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",2,20.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",3,25.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",4,30.0,3,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",5,35.0,2,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",6,40.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",7,40.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Strict Military Press (Barbell)",8,40.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Lat Pulldown (Cable)",1,35.0,8,0,0,"",,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Lat Pulldown (Cable)",2,55.0,8,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Lat Pulldown (Cable)",3,55.0,8,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Lat Pulldown (Cable)",4,55.0,8,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",1,20.0,5,0,0,"",,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",2,30.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",3,40.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",4,50.0,2,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",5,60.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",6,60.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Bench Press (Barbell)",7,60.0,5,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Seated Row (Wide Grip)",1,35.0,10,0,0,"",,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Seated Row (Wide Grip)",2,65.0,8,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Seated Row (Wide Grip)",3,67.5,8,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Seated Row (Wide Grip)",4,67.5,8,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Seated Row (Wide Grip)",5,67.5,6,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Face Pull",1,15.0,10,0,0,"",,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Face Pull",2,15.0,10,0,0,,,
2017-03-09 17:08:11,"Overhead Press Day",1h 19m,"Face Pull",3,15.0,10,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",1,20.0,10,0,0,"","",
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",2,40.0,10,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",3,50.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",4,60.0,3,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",5,72.5,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",6,67.5,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bent Over Row",7,67.5,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",1,20.0,5,0,0,"",,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",2,30.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",3,40.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",4,55.0,3,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",5,65.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",6,65.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Bench Press (Barbell)",7,65.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Pull Up",1,0.0,7,0,0,"Grøn elastik",,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Pull Up",2,0.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Pull Up",3,0.0,5,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Incline Bench Press (Dumbbell)",1,17.5,8,0,0,"",,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Incline Bench Press (Dumbbell)",2,22.5,8,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Incline Bench Press (Dumbbell)",3,22.5,8,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Incline Bench Press (Dumbbell)",4,22.5,8,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Seated Row",1,35.0,10,0,0,"",,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Seated Row",2,50.0,8,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Seated Row",3,50.0,8,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Seated Row",4,50.0,8,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Face Pull",1,12.5,10,0,0,"",,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Face Pull",2,15.0,10,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Face Pull",3,15.0,10,0,0,,,
2017-03-12 16:29:23,"Bench Press Day",1h 13m,"Face Pull",4,15.0,10,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"T-Bar Row (Wide Grip)",1,20.0,10,0,0,"","",
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"T-Bar Row (Wide Grip)",2,40.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"T-Bar Row (Wide Grip)",3,40.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"T-Bar Row (Wide Grip)",4,40.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"T-Bar Row (Wide Grip)",5,50.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",2,20.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",3,25.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",4,30.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",5,35.0,2,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",6,41.5,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",7,41.5,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Strict Military Press (Barbell)",8,41.5,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Lat Pulldown (Cable)",1,35.0,8,0,0,"",,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Lat Pulldown (Cable)",2,55.0,8,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Lat Pulldown (Cable)",3,57.5,8,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Lat Pulldown (Cable)",4,57.5,8,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Lat Pulldown (Cable)",5,57.5,8,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Bench Press (Barbell)",1,20.0,5,0,0,"",,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Bench Press (Barbell)",2,30.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Bench Press (Barbell)",3,40.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Bench Press (Barbell)",4,50.0,3,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Bench Press (Barbell)",5,60.0,5,0,0,,,
2017-03-14 16:58:30,"Overhead Press Day 2",1h 6m,"Bench Press (Barbell)",6,60.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Squat (Barbell)",1,20.0,5,0,0,"","",
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Squat (Barbell)",2,40.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Squat (Barbell)",3,60.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Squat (Barbell)",4,60.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Squat (Barbell)",5,60.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Incline Bench Press (Dumbbell)",1,17.5,8,0,0,"",,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Incline Bench Press (Dumbbell)",2,22.5,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Incline Bench Press (Dumbbell)",3,20.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Incline Bench Press (Dumbbell)",4,20.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Romanian Deadlift",1,40.0,8,0,0,"",,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Romanian Deadlift",2,40.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Romanian Deadlift",3,40.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Romanian Deadlift",4,40.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Strict Military Press (Barbell)",2,25.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Strict Military Press (Barbell)",3,30.0,3,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Strict Military Press (Barbell)",4,35.0,2,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Strict Military Press (Barbell)",5,40.0,5,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Strict Military Press (Barbell)",6,40.0,3,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Chin Up",1,0,3,0,0,"",,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Chin Up",2,0,2,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Chin Up",3,0,2,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Chin Up",4,0,2,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bent Over Row",1,20.0,10,0,0,"",,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bent Over Row",2,40.0,10,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bent Over Row",3,50.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bent Over Row",4,55.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bent Over Row",5,50.0,8,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bat Wings",1,15.0,1,0,0,"",,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bat Wings",2,20.0,1,0,0,,,
2017-03-28 16:17:24,"Fullbody - A",1h 13m,"Bat Wings",3,25.0,1,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Deadlift (Barbell)",1,40.0,10,0,0,"","",
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Deadlift (Barbell)",2,60.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Deadlift (Barbell)",3,80.0,3,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Deadlift (Barbell)",4,80.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Deadlift (Barbell)",5,80.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Deadlift (Barbell)",6,80.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",2,30.0,10,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",3,40.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",4,50.0,3,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",5,60.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",6,60.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Bench Press (Barbell)",7,60.0,5,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Front Squat",1,20.0,8,0,0,"",,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Front Squat",2,20.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Front Squat",3,30.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Front Squat",4,30.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Shoulder Press (Dumbbell)",1,12.5,8,0,0,"",,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Shoulder Press (Dumbbell)",2,12.5,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Shoulder Press (Dumbbell)",3,12.5,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Shoulder Press (Dumbbell)",4,12.5,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Seated Row",1,30.0,8,0,0,"",,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Seated Row",2,35.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Seated Row",3,35.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Seated Row",4,35.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Lat Pulldown (Cable)",1,35.0,8,0,0,"",,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Lat Pulldown (Cable)",2,40.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Lat Pulldown (Cable)",3,45.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Lat Pulldown (Cable)",4,45.0,8,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Face Pull",1,15.0,12,0,0,"",,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Face Pull",2,15.0,12,0,0,,,
2017-03-30 07:05:04,"Fullbody - B",1h 21m,"Face Pull",3,15.0,12,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Squat (Barbell)",1,20.0,5,0,0,"","",
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Squat (Barbell)",2,40.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Squat (Barbell)",3,60.0,3,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Squat (Barbell)",4,70.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Squat (Barbell)",5,70.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Squat (Barbell)",6,70.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",2,20.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",3,25.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",4,30.0,3,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",5,35.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",6,35.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Strict Military Press (Barbell)",7,35.0,5,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Romanian Deadlift",1,40.0,8,0,0,"",,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Romanian Deadlift",2,40.0,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Romanian Deadlift",3,60.0,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Romanian Deadlift",4,60.0,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Incline Bench Press (Dumbbell)",1,15.0,8,0,0,"",,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Incline Bench Press (Dumbbell)",2,22.5,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Incline Bench Press (Dumbbell)",3,22.5,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Incline Bench Press (Dumbbell)",4,22.5,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Incline Bench Press (Dumbbell)",5,22.5,6,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bent Over Row",1,20.0,10,0,0,"",,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bent Over Row",2,40.0,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bent Over Row",3,52.5,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bent Over Row",4,52.5,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bent Over Row",5,52.5,8,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Chin Up",1,0,3,0,0,"",,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Chin Up",2,0,2,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Chin Up",3,0,2,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bat Wings",1,15.0,1,0,0,"",,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bat Wings",2,15.0,1,0,0,,,
2017-04-01 08:57:32,"Fullbody - A",1h 39m,"Bat Wings",3,15.0,1,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Deadlift (Barbell)",1,40.0,10,0,0,"","",
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Deadlift (Barbell)",2,60.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Deadlift (Barbell)",3,80.0,3,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Deadlift (Barbell)",4,100.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Deadlift (Barbell)",5,100.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",2,30.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",3,40.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",4,50.0,3,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",5,65.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",6,65.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Bench Press (Barbell)",7,65.0,5,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Front Squat",1,20.0,8,0,0,"",,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Front Squat",2,30.0,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Front Squat",3,35.0,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Front Squat",4,40.0,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Shoulder Press (Dumbbell)",1,12.5,8,0,0,"",,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Shoulder Press (Dumbbell)",2,15.0,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Shoulder Press (Dumbbell)",3,15.0,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Shoulder Press (Dumbbell)",4,15.0,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Seated Row",1,35.0,8,0,0,"",,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Seated Row",2,37.5,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Seated Row",3,37.5,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Seated Row",4,37.5,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Lat Pulldown (Cable)",1,45.0,8,0,0,"",,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Lat Pulldown (Cable)",2,47.5,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Lat Pulldown (Cable)",3,47.5,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Lat Pulldown (Cable)",4,47.5,8,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Face Pull",1,15.0,12,0,0,"",,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Face Pull",2,17.5,11,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Face Pull",3,17.5,10,0,0,,,
2017-04-04 07:19:38,"Fullbody - B",1h 25m,"Face Pull",4,17.5,10,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Squat (Barbell)",2,40.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Squat (Barbell)",3,60.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Squat (Barbell)",4,75.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Squat (Barbell)",5,75.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Squat (Barbell)",6,75.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Strict Military Press (Barbell)",2,25.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Strict Military Press (Barbell)",3,30.0,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Strict Military Press (Barbell)",4,37.5,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Strict Military Press (Barbell)",5,37.5,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Strict Military Press (Barbell)",6,37.5,5,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Romanian Deadlift",1,40.0,8,0,0,"",,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Romanian Deadlift",2,50.0,8,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Romanian Deadlift",3,60.0,8,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Romanian Deadlift",4,70.0,8,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Incline Bench Press (Dumbbell)",1,17.5,8,0,0,"",,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Incline Bench Press (Dumbbell)",2,25.0,8,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Incline Bench Press (Dumbbell)",3,25.0,6,0,0,,,
2017-04-06 16:41:55,"Fullbody - A",1h 19m,"Incline Bench Press (Dumbbell)",4,25.0,6,0,0,,,
